date,price,next_price,diff_price,action,reward,cumulated_reward
2003-01-15,9409,9409,0,0,0.0,-12506.0
2003-01-16,9409,9235,-174,1,-174.0,-12680.0
2003-01-17,9235,9235,0,-1,-0.0,-12680.0
2003-01-18,9235,9235,0,-1,-0.0,-12680.0
2003-01-19,9235,9082,-153,-1,153.0,-12527.0
2003-01-20,9082,9164,82,-1,-82.0,-12609.0
2003-01-21,9164,8868,-296,-1,296.0,-12313.0
2003-01-22,8868,8929,61,-1,-61.0,-12374.0
2003-01-23,8929,8797,-132,-1,132.0,-12242.0
2003-01-24,8797,8797,0,-1,-0.0,-12242.0
2003-01-25,8797,8797,0,-1,-0.0,-12242.0
2003-01-26,8797,8317,-480,0,-0.0,-12242.0
2003-01-27,8317,8337,20,1,20.0,-12222.0
2003-01-28,8337,7858,-479,1,-479.0,-12701.0
2003-01-29,7858,8113,255,-1,-255.0,-12956.0
2003-01-30,8113,8113,0,1,0.0,-12956.0
2003-01-31,8113,8113,0,0,0.0,-12956.0
2003-02-01,8113,8113,0,-1,-0.0,-12956.0
2003-02-02,8113,8062,-51,-1,51.0,-12905.0
2003-02-03,8062,8062,0,-1,-0.0,-12905.0
2003-02-04,8062,8041,-21,-1,21.0,-12884.0
2003-02-05,8041,7858,-183,-1,183.0,-12701.0
2003-02-06,7858,7684,-174,1,-174.0,-12875.0
2003-02-07,7684,7684,0,0,0.0,-12875.0
2003-02-08,7684,7684,0,-1,-0.0,-12875.0
2003-02-09,7684,7623,-61,-1,61.0,-12814.0
2003-02-10,7623,7450,-173,-1,173.0,-12641.0
2003-02-11,7450,7552,102,-1,-102.0,-12743.0
2003-02-12,7552,7460,-92,-1,92.0,-12651.0
2003-02-13,7460,7480,20,-1,-20.0,-12671.0
2003-02-14,7480,7480,0,1,0.0,-12671.0
2003-02-15,7480,7480,0,-1,-0.0,-12671.0
2003-02-16,7480,7817,337,-1,-337.0,-13008.0
2003-02-17,7817,7756,-61,-1,61.0,-12947.0
2003-02-18,7756,7654,-102,-1,102.0,-12845.0
2003-02-19,7654,7582,-72,-1,72.0,-12773.0
2003-02-20,7582,7541,-41,-1,41.0,-12732.0
2003-02-21,7541,7541,0,-1,-0.0,-12732.0
2003-02-22,7541,7541,0,-1,-0.0,-12732.0
2003-02-23,7541,8664,1123,-1,-1123.0,-13855.0
2003-02-24,8664,8980,316,-1,-316.0,-14171.0
2003-02-25,8980,8409,-571,-1,571.0,-13600.0
2003-02-26,8409,8062,-347,-1,347.0,-13253.0
2003-02-27,8062,8154,92,1,92.0,-13161.0
2003-02-28,8154,8154,0,-1,-0.0,-13161.0
2003-03-01,8154,8154,0,-1,-0.0,-13161.0
2003-03-02,8154,8256,102,-1,-102.0,-13263.0
2003-03-03,8256,8001,-255,-1,255.0,-13008.0
2003-03-04,8001,7490,-511,-1,511.0,-12497.0
2003-03-05,7490,7429,-61,-1,61.0,-12436.0
2003-03-06,7429,7286,-143,-1,143.0,-12293.0
2003-03-07,7286,7286,0,-1,-0.0,-12293.0
2003-03-08,7286,7286,0,1,0.0,-12293.0
2003-03-09,7286,7133,-153,-1,153.0,-12140.0
2003-03-10,7133,6899,-234,-1,234.0,-11906.0
2003-03-11,6899,7143,244,-1,-244.0,-12150.0
2003-03-12,7143,7245,102,-1,-102.0,-12252.0
2003-03-13,7245,7245,0,-1,-0.0,-12252.0
2003-03-14,7245,7245,0,1,0.0,-12252.0
2003-03-15,7245,7245,0,-1,-0.0,-12252.0
2003-03-16,7245,6735,-510,-1,510.0,-11742.0
2003-03-17,6735,7052,317,-1,-317.0,-12059.0
2003-03-18,7052,7052,0,-1,-0.0,-12059.0
2003-03-19,7052,7460,408,-1,-408.0,-12467.0
2003-03-20,7460,7654,194,-1,-194.0,-12661.0
2003-03-21,7654,7654,0,-1,-0.0,-12661.0
2003-03-22,7654,7654,0,1,0.0,-12661.0
2003-03-23,7654,7552,-102,-1,102.0,-12559.0
2003-03-24,7552,7235,-317,0,-0.0,-12559.0
2003-03-25,7235,7245,10,-1,-10.0,-12569.0
2003-03-26,7245,7123,-122,0,-0.0,-12569.0
2003-03-27,7123,7419,296,-1,-296.0,-12865.0
2003-03-28,7419,7419,0,-1,-0.0,-12865.0
2003-03-29,7419,7419,0,1,0.0,-12865.0
2003-03-30,7419,7348,-71,-1,71.0,-12794.0
2003-03-31,7348,7174,-174,-1,174.0,-12620.0
2003-04-01,7174,7174,0,0,0.0,-12620.0
2003-04-02,7174,7143,-31,-1,31.0,-12589.0
2003-04-03,7143,7194,51,-1,-51.0,-12640.0
2003-04-04,7194,7194,0,-1,-0.0,-12640.0
2003-04-05,7194,7194,0,-1,-0.0,-12640.0
2003-04-06,7194,7480,286,-1,-286.0,-12926.0
2003-04-07,7480,7511,31,-1,-31.0,-12957.0
2003-04-08,7511,7307,-204,-1,204.0,-12753.0
2003-04-09,7307,7337,30,1,30.0,-12723.0
2003-04-10,7337,8399,1062,1,1062.0,-11661.0
2003-04-11,8399,8399,0,-1,-0.0,-11661.0
2003-04-12,8399,8399,0,-1,-0.0,-11661.0
2003-04-13,8399,8399,0,-1,-0.0,-11661.0
2003-04-14,8399,8786,387,1,387.0,-11274.0
2003-04-15,8786,9286,500,0,0.0,-11274.0
2003-04-16,9286,9286,0,-1,-0.0,-11274.0
2003-04-17,9286,9286,0,0,0.0,-11274.0
2003-04-18,9286,9286,0,1,0.0,-11274.0
2003-04-19,9286,9286,0,0,0.0,-11274.0
2003-04-20,9286,8991,-295,-1,295.0,-10979.0
2003-04-21,8991,8521,-470,-1,470.0,-10509.0
2003-04-22,8521,8746,225,-1,-225.0,-10734.0
2003-04-23,8746,8929,183,-1,-183.0,-10917.0
2003-04-24,8929,8021,-908,-1,908.0,-10009.0
2003-04-25,8021,8021,0,-1,-0.0,-10009.0
2003-04-26,8021,8021,0,0,0.0,-10009.0
2003-04-27,8021,8062,41,-1,-41.0,-10050.0
2003-04-28,8062,8562,500,-1,-500.0,-10550.0
2003-04-29,8562,8460,-102,-1,102.0,-10448.0
2003-04-30,8460,8460,0,-1,-0.0,-10448.0
2003-05-01,8460,8419,-41,1,-41.0,-10489.0
2003-05-02,8419,8419,0,1,0.0,-10489.0
2003-05-03,8419,8419,0,0,0.0,-10489.0
2003-05-04,8419,8419,0,-1,-0.0,-10489.0
2003-05-05,8419,8266,-153,1,-153.0,-10642.0
2003-05-06,8266,8317,51,-1,-51.0,-10693.0
2003-05-07,8317,8317,0,-1,-0.0,-10693.0
2003-05-08,8317,8409,92,0,0.0,-10693.0
2003-05-09,8409,8409,0,-1,-0.0,-10693.0
2003-05-10,8409,8409,0,-1,-0.0,-10693.0
2003-05-11,8409,8929,520,-1,-520.0,-11213.0
2003-05-12,8929,8725,-204,-1,204.0,-11009.0
2003-05-13,8725,9031,306,-1,-306.0,-11315.0
2003-05-14,9031,10001,970,-1,-970.0,-12285.0
2003-05-15,10001,9235,-766,-1,766.0,-11519.0
2003-05-16,9235,9235,0,-1,-0.0,-11519.0
2003-05-17,9235,9235,0,-1,-0.0,-11519.0
2003-05-18,9235,8735,-500,-1,500.0,-11019.0
2003-05-19,8735,8888,153,-1,-153.0,-11172.0
2003-05-20,8888,9042,154,-1,-154.0,-11326.0
2003-05-21,9042,9082,40,-1,-40.0,-11366.0
2003-05-22,9082,9195,113,-1,-113.0,-11479.0
2003-05-23,9195,9195,0,-1,-0.0,-11479.0
2003-05-24,9195,9195,0,-1,-0.0,-11479.0
2003-05-25,9195,9521,326,1,326.0,-11153.0
2003-05-26,9521,9440,-81,1,-81.0,-11234.0
2003-05-27,9440,9562,122,-1,-122.0,-11356.0
2003-05-28,9562,9562,0,0,0.0,-11356.0
2003-05-29,9562,9184,-378,-1,378.0,-10978.0
2003-05-30,9184,9184,0,-1,-0.0,-10978.0
2003-05-31,9184,9184,0,-1,-0.0,-10978.0
2003-06-01,9184,9491,307,-1,-307.0,-11285.0
2003-06-02,9491,9491,0,-1,-0.0,-11285.0
2003-06-03,9491,9491,0,-1,-0.0,-11285.0
2003-06-04,9491,9593,102,-1,-102.0,-11387.0
2003-06-05,9593,9593,0,-1,-0.0,-11387.0
2003-06-06,9593,9593,0,-1,-0.0,-11387.0
2003-06-07,9593,9593,0,-1,-0.0,-11387.0
2003-06-08,9593,9593,0,-1,-0.0,-11387.0
2003-06-09,9593,9480,-113,0,-0.0,-11387.0
2003-06-10,9480,9491,11,-1,-11.0,-11398.0
2003-06-11,9491,9429,-62,-1,62.0,-11336.0
2003-06-12,9429,9389,-40,-1,40.0,-11296.0
2003-06-13,9389,9389,0,-1,-0.0,-11296.0
2003-06-14,9389,9389,0,0,0.0,-11296.0
2003-06-15,9389,9184,-205,-1,205.0,-11091.0
2003-06-16,9184,9338,154,0,0.0,-11091.0
2003-06-17,9338,9338,0,-1,-0.0,-11091.0
2003-06-18,9338,9756,418,-1,-418.0,-11509.0
2003-06-19,9756,10460,704,0,0.0,-11509.0
2003-06-20,10460,10460,0,-1,-0.0,-11509.0
2003-06-21,10460,10460,0,1,0.0,-11509.0
2003-06-22,10460,10460,0,0,0.0,-11509.0
2003-06-23,10460,10185,-275,-1,275.0,-11234.0
2003-06-24,10185,10511,326,-1,-326.0,-11560.0
2003-06-25,10511,9899,-612,-1,612.0,-10948.0
2003-06-26,9899,9848,-51,-1,51.0,-10897.0
2003-06-27,9848,9848,0,1,0.0,-10897.0
2003-06-28,9848,9848,0,-1,-0.0,-10897.0
2003-06-29,9848,9695,-153,-1,153.0,-10744.0
2003-06-30,9695,9715,20,-1,-20.0,-10764.0
2003-07-01,9715,9715,0,-1,-0.0,-10764.0
2003-07-02,9715,9899,184,1,184.0,-10580.0
2003-07-03,9899,10011,112,-1,-112.0,-10692.0
2003-07-04,10011,10011,0,1,0.0,-10692.0
2003-07-05,10011,10011,0,-1,-0.0,-10692.0
2003-07-06,10011,9960,-51,-1,51.0,-10641.0
2003-07-07,9960,9715,-245,-1,245.0,-10396.0
2003-07-08,9715,9695,-20,-1,20.0,-10376.0
2003-07-09,9695,9695,0,-1,-0.0,-10376.0
2003-07-10,9695,9695,0,-1,-0.0,-10376.0
2003-07-11,9695,9695,0,-1,-0.0,-10376.0
2003-07-12,9695,9695,0,-1,-0.0,-10376.0
2003-07-13,9695,9695,0,-1,-0.0,-10376.0
2003-07-14,9695,9735,40,-1,-40.0,-10416.0
2003-07-15,9735,9593,-142,-1,142.0,-10274.0
2003-07-16,9593,9593,0,-1,-0.0,-10274.0
2003-07-17,9593,9695,102,-1,-102.0,-10376.0
2003-07-18,9695,9695,0,1,0.0,-10376.0
2003-07-19,9695,9695,0,-1,-0.0,-10376.0
2003-07-20,9695,9695,0,-1,-0.0,-10376.0
2003-07-21,9695,9695,0,-1,-0.0,-10376.0
2003-07-22,9695,9715,20,-1,-20.0,-10396.0
2003-07-23,9715,9797,82,-1,-82.0,-10478.0
2003-07-24,9797,9695,-102,-1,102.0,-10376.0
2003-07-25,9695,9695,0,-1,-0.0,-10376.0
2003-07-26,9695,9695,0,-1,-0.0,-10376.0
2003-07-27,9695,9827,132,-1,-132.0,-10508.0
2003-07-28,9827,9776,-51,0,-0.0,-10508.0
2003-07-29,9776,9797,21,-1,-21.0,-10529.0
2003-07-30,9797,9695,-102,1,-102.0,-10631.0
2003-07-31,9695,9705,10,-1,-10.0,-10641.0
2003-08-01,9705,9705,0,0,0.0,-10641.0
2003-08-02,9705,9705,0,-1,-0.0,-10641.0
2003-08-03,9705,9593,-112,-1,112.0,-10529.0
2003-08-04,9593,9409,-184,-1,184.0,-10345.0
2003-08-05,9409,9286,-123,-1,123.0,-10222.0
2003-08-06,9286,9082,-204,1,-204.0,-10426.0
2003-08-07,9082,9031,-51,-1,51.0,-10375.0
2003-08-08,9031,9031,0,-1,-0.0,-10375.0
2003-08-09,9031,9031,0,1,0.0,-10375.0
2003-08-10,9031,8786,-245,1,-245.0,-10620.0
2003-08-11,8786,8980,194,-1,-194.0,-10814.0
2003-08-12,8980,9491,511,-1,-511.0,-11325.0
2003-08-13,9491,9613,122,1,122.0,-11203.0
2003-08-14,9613,9613,0,-1,-0.0,-11203.0
2003-08-15,9613,9613,0,-1,-0.0,-11203.0
2003-08-16,9613,9613,0,-1,-0.0,-11203.0
2003-08-17,9613,9695,82,-1,-82.0,-11285.0
2003-08-18,9695,9858,163,-1,-163.0,-11448.0
2003-08-19,9858,9797,-61,-1,61.0,-11387.0
2003-08-20,9797,9848,51,-1,-51.0,-11438.0
2003-08-21,9848,9899,51,-1,-51.0,-11489.0
2003-08-22,9899,9899,0,1,0.0,-11489.0
2003-08-23,9899,9899,0,1,0.0,-11489.0
2003-08-24,9899,10113,214,1,214.0,-11275.0
2003-08-25,10113,10011,-102,1,-102.0,-11377.0
2003-08-26,10011,10001,-10,1,-10.0,-11387.0
2003-08-27,10001,10001,0,1,0.0,-11387.0
2003-08-28,10001,10205,204,1,204.0,-11183.0
2003-08-29,10205,10205,0,1,0.0,-11183.0
2003-08-30,10205,10205,0,1,0.0,-11183.0
2003-08-31,10205,10307,102,1,102.0,-11081.0
2003-09-01,10307,10307,0,1,0.0,-11081.0
2003-09-02,10307,10011,-296,1,-296.0,-11377.0
2003-09-03,10011,9817,-194,1,-194.0,-11571.0
2003-09-04,9817,10001,184,1,184.0,-11387.0
2003-09-05,10001,10001,0,1,0.0,-11387.0
2003-09-06,10001,10001,0,1,0.0,-11387.0
2003-09-07,10001,9797,-204,1,-204.0,-11591.0
2003-09-08,9797,9899,102,1,102.0,-11489.0
2003-09-09,9899,9899,0,1,0.0,-11489.0
2003-09-10,9899,9899,0,1,0.0,-11489.0
2003-09-11,9899,9899,0,-1,-0.0,-11489.0
2003-09-12,9899,9899,0,1,0.0,-11489.0
2003-09-13,9899,9899,0,1,0.0,-11489.0
2003-09-14,9899,9889,-10,1,-10.0,-11499.0
2003-09-15,9889,9817,-72,-1,72.0,-11427.0
2003-09-16,9817,9868,51,1,51.0,-11376.0
2003-09-17,9868,9848,-20,1,-20.0,-11396.0
2003-09-18,9848,9735,-113,1,-113.0,-11509.0
2003-09-19,9735,9735,0,1,0.0,-11509.0
2003-09-20,9735,9735,0,1,0.0,-11509.0
2003-09-21,9735,9695,-40,1,-40.0,-11549.0
2003-09-22,9695,9695,0,-1,-0.0,-11549.0
2003-09-23,9695,9419,-276,-1,276.0,-11273.0
2003-09-24,9419,9031,-388,-1,388.0,-10885.0
2003-09-25,9031,8776,-255,0,-0.0,-10885.0
2003-09-26,8776,8776,0,1,0.0,-10885.0
2003-09-27,8776,8776,0,1,0.0,-10885.0
2003-09-28,8776,8644,-132,1,-132.0,-11017.0
2003-09-29,8644,8327,-317,1,-317.0,-11334.0
2003-09-30,8327,8358,31,1,31.0,-11303.0
2003-10-01,8358,8460,102,-1,-102.0,-11405.0
2003-10-02,8460,8460,0,1,0.0,-11405.0
2003-10-03,8460,8460,0,0,0.0,-11405.0
2003-10-04,8460,8460,0,1,0.0,-11405.0
2003-10-05,8460,8480,20,-1,-20.0,-11425.0
2003-10-06,8480,8348,-132,1,-132.0,-11557.0
2003-10-07,8348,8164,-184,1,-184.0,-11741.0
2003-10-08,8164,8093,-71,0,-0.0,-11741.0
2003-10-09,8093,8705,612,1,612.0,-11129.0
2003-10-10,8705,8705,0,1,0.0,-11129.0
2003-10-11,8705,8705,0,0,0.0,-11129.0
2003-10-12,8705,8878,173,1,173.0,-10956.0
2003-10-13,8878,9338,460,1,460.0,-10496.0
2003-10-14,9338,9644,306,1,306.0,-10190.0
2003-10-15,9644,9766,122,1,122.0,-10068.0
2003-10-16,9766,9899,133,1,133.0,-9935.0
2003-10-17,9899,9899,0,1,0.0,-9935.0
2003-10-18,9899,9899,0,-1,-0.0,-9935.0
2003-10-19,9899,9858,-41,1,-41.0,-9976.0
2003-10-20,9858,9991,133,1,133.0,-9843.0
2003-10-21,9991,9868,-123,1,-123.0,-9966.0
2003-10-22,9868,9746,-122,1,-122.0,-10088.0
2003-10-23,9746,9878,132,1,132.0,-9956.0
2003-10-24,9878,9878,0,0,0.0,-9956.0
2003-10-25,9878,9878,0,0,0.0,-9956.0
2003-10-26,9878,10001,123,0,0.0,-9956.0
2003-10-27,10001,10103,102,1,102.0,-9854.0
2003-10-28,10103,10154,51,1,51.0,-9803.0
2003-10-29,10154,10256,102,1,102.0,-9701.0
2003-10-30,10256,10144,-112,1,-112.0,-9813.0
2003-10-31,10144,10144,0,1,0.0,-9813.0
2003-11-01,10144,10144,0,1,0.0,-9813.0
2003-11-02,10144,10164,20,1,20.0,-9793.0
2003-11-03,10164,10031,-133,1,-133.0,-9926.0
2003-11-04,10031,10113,82,1,82.0,-9844.0
2003-11-05,10113,10613,500,1,500.0,-9344.0
2003-11-06,10613,10562,-51,1,-51.0,-9395.0
2003-11-07,10562,10562,0,1,0.0,-9395.0
2003-11-08,10562,10562,0,1,0.0,-9395.0
2003-11-09,10562,10042,-520,1,-520.0,-9915.0
2003-11-10,10042,9797,-245,0,-0.0,-9915.0
2003-11-11,9797,9960,163,-1,-163.0,-10078.0
2003-11-12,9960,10164,204,1,204.0,-9874.0
2003-11-13,10164,10256,92,1,92.0,-9782.0
2003-11-14,10256,10256,0,1,0.0,-9782.0
2003-11-15,10256,10256,0,1,0.0,-9782.0
2003-11-16,10256,10001,-255,-1,255.0,-9527.0
2003-11-17,10001,10164,163,1,163.0,-9364.0
2003-11-18,10164,9807,-357,1,-357.0,-9721.0
2003-11-19,9807,10093,286,1,286.0,-9435.0
2003-11-20,10093,10001,-92,1,-92.0,-9527.0
2003-11-21,10001,10001,0,1,0.0,-9527.0
2003-11-22,10001,10001,0,1,0.0,-9527.0
2003-11-23,10001,10031,30,1,30.0,-9497.0
2003-11-24,10031,10256,225,1,225.0,-9272.0
2003-11-25,10256,10562,306,1,306.0,-8966.0
2003-11-26,10562,10358,-204,0,-0.0,-8966.0
2003-11-27,10358,10358,0,1,0.0,-8966.0
2003-11-28,10358,10358,0,1,0.0,-8966.0
2003-11-29,10358,10358,0,1,0.0,-8966.0
2003-11-30,10358,10613,255,1,255.0,-8711.0
2003-12-01,10613,11174,561,1,561.0,-8150.0
2003-12-02,11174,11736,562,1,562.0,-7588.0
2003-12-03,11736,11736,0,1,0.0,-7588.0
2003-12-04,11736,11532,-204,1,-204.0,-7792.0
2003-12-05,11532,11532,0,-1,-0.0,-7792.0
2003-12-06,11532,11532,0,1,0.0,-7792.0
2003-12-07,11532,11021,-511,1,-511.0,-8303.0
2003-12-08,11021,11838,817,0,0.0,-8303.0
2003-12-09,11838,11838,0,1,0.0,-8303.0
2003-12-10,11838,11787,-51,1,-51.0,-8354.0
2003-12-11,11787,12501,714,1,714.0,-7640.0
2003-12-12,12501,12501,0,0,0.0,-7640.0
2003-12-13,12501,12501,0,1,0.0,-7640.0
2003-12-14,12501,13879,1378,-1,-1378.0,-9018.0
2003-12-15,13879,13470,-409,1,-409.0,-9427.0
2003-12-16,13470,13011,-459,1,-459.0,-9886.0
2003-12-17,13011,12195,-816,1,-816.0,-10702.0
2003-12-18,12195,13522,1327,1,1327.0,-9375.0
2003-12-19,13522,13522,0,-1,-0.0,-9375.0
2003-12-20,13522,13522,0,0,0.0,-9375.0
2003-12-21,13522,12756,-766,1,-766.0,-10141.0
2003-12-22,12756,12654,-102,1,-102.0,-10243.0
2003-12-23,12654,12552,-102,1,-102.0,-10345.0
2003-12-24,12552,12552,0,1,0.0,-10345.0
2003-12-25,12552,12195,-357,1,-357.0,-10702.0
2003-12-26,12195,12195,0,1,0.0,-10702.0
2003-12-27,12195,12195,0,1,0.0,-10702.0
2003-12-28,12195,12246,51,1,51.0,-10651.0
2003-12-29,12246,12552,306,1,306.0,-10345.0
2003-12-30,12552,12552,0,1,0.0,-10345.0
2003-12-31,12552,12552,0,0,0.0,-10345.0
2004-01-01,12552,12654,102,1,102.0,-10243.0
2004-01-02,12654,12654,0,1,0.0,-10243.0
2004-01-03,12654,12654,0,1,0.0,-10243.0
2004-01-04,12654,12501,-153,1,-153.0,-10396.0
2004-01-05,12501,12042,-459,1,-459.0,-10855.0
2004-01-06,12042,11787,-255,1,-255.0,-11110.0
2004-01-07,11787,11532,-255,1,-255.0,-11365.0
2004-01-08,11532,11991,459,1,459.0,-10906.0
2004-01-09,11991,11991,0,1,0.0,-10906.0
2004-01-10,11991,11991,0,1,0.0,-10906.0
2004-01-11,11991,12042,51,1,51.0,-10855.0
2004-01-12,12042,11991,-51,0,-0.0,-10855.0
2004-01-13,11991,12297,306,1,306.0,-10549.0
2004-01-14,12297,11991,-306,1,-306.0,-10855.0
2004-01-15,11991,11787,-204,-1,204.0,-10651.0
2004-01-16,11787,11787,0,1,0.0,-10651.0
2004-01-17,11787,11787,0,1,0.0,-10651.0
2004-01-18,11787,11481,-306,1,-306.0,-10957.0
2004-01-19,11481,11174,-307,1,-307.0,-11264.0
2004-01-20,11174,11174,0,1,0.0,-11264.0
2004-01-21,11174,11174,0,1,0.0,-11264.0
2004-01-22,11174,11174,0,1,0.0,-11264.0
2004-01-23,11174,11174,0,1,0.0,-11264.0
2004-01-24,11174,11174,0,1,0.0,-11264.0
2004-01-25,11174,10766,-408,1,-408.0,-11672.0
2004-01-26,10766,10715,-51,1,-51.0,-11723.0
2004-01-27,10715,10460,-255,1,-255.0,-11978.0
2004-01-28,10460,10919,459,-1,-459.0,-12437.0
2004-01-29,10919,10766,-153,0,-0.0,-12437.0
2004-01-30,10766,10766,0,0,0.0,-12437.0
2004-01-31,10766,10766,0,1,0.0,-12437.0
2004-02-01,10766,10511,-255,1,-255.0,-12692.0
2004-02-02,10511,10817,306,1,306.0,-12386.0
2004-02-03,10817,10817,0,1,0.0,-12386.0
2004-02-04,10817,11327,510,1,510.0,-11876.0
2004-02-05,11327,10970,-357,1,-357.0,-12233.0
2004-02-06,10970,10970,0,1,0.0,-12233.0
2004-02-07,10970,10970,0,1,0.0,-12233.0
2004-02-08,10970,11021,51,1,51.0,-12182.0
2004-02-09,11021,10817,-204,1,-204.0,-12386.0
2004-02-10,10817,10970,153,0,0.0,-12386.0
2004-02-11,10970,11378,408,1,408.0,-11978.0
2004-02-12,11378,11276,-102,1,-102.0,-12080.0
2004-02-13,11276,11276,0,1,0.0,-12080.0
2004-02-14,11276,11276,0,1,0.0,-12080.0
2004-02-15,11276,11532,256,1,256.0,-11824.0
2004-02-16,11532,11327,-205,1,-205.0,-12029.0
2004-02-17,11327,11225,-102,1,-102.0,-12131.0
2004-02-18,11225,10970,-255,1,-255.0,-12386.0
2004-02-19,10970,10868,-102,0,-0.0,-12386.0
2004-02-20,10868,10868,0,1,0.0,-12386.0
2004-02-21,10868,10868,0,1,0.0,-12386.0
2004-02-22,10868,10970,102,1,102.0,-12284.0
2004-02-23,10970,11225,255,-1,-255.0,-12539.0
2004-02-24,11225,11327,102,1,102.0,-12437.0
2004-02-25,11327,11174,-153,1,-153.0,-12590.0
2004-02-26,11174,11174,0,1,0.0,-12590.0
2004-02-27,11174,11174,0,1,0.0,-12590.0
2004-02-28,11174,11174,0,1,0.0,-12590.0
2004-02-29,11174,11174,0,1,0.0,-12590.0
2004-03-01,11174,11072,-102,1,-102.0,-12692.0
2004-03-02,11072,10919,-153,1,-153.0,-12845.0
2004-03-03,10919,11072,153,1,153.0,-12692.0
2004-03-04,11072,11123,51,1,51.0,-12641.0
2004-03-05,11123,11123,0,1,0.0,-12641.0
2004-03-06,11123,11123,0,1,0.0,-12641.0
2004-03-07,11123,11378,255,1,255.0,-12386.0
2004-03-08,11378,11174,-204,-1,204.0,-12182.0
2004-03-09,11174,11072,-102,0,-0.0,-12182.0
2004-03-10,11072,10868,-204,-1,204.0,-11978.0
2004-03-11,10868,10358,-510,1,-510.0,-12488.0
2004-03-12,10358,10358,0,1,0.0,-12488.0
2004-03-13,10358,10358,0,1,0.0,-12488.0
2004-03-14,10358,10256,-102,1,-102.0,-12590.0
2004-03-15,10256,10185,-71,0,-0.0,-12590.0
2004-03-16,10185,10919,734,1,734.0,-11856.0
2004-03-17,10919,10919,0,1,0.0,-11856.0
2004-03-18,10919,11123,204,1,204.0,-11652.0
2004-03-19,11123,11123,0,1,0.0,-11652.0
2004-03-20,11123,11123,0,1,0.0,-11652.0
2004-03-21,11123,10715,-408,1,-408.0,-12060.0
2004-03-22,10715,10817,102,-1,-102.0,-12162.0
2004-03-23,10817,10613,-204,1,-204.0,-12366.0
2004-03-24,10613,10715,102,1,102.0,-12264.0
2004-03-25,10715,11021,306,1,306.0,-11958.0
2004-03-26,11021,11021,0,0,0.0,-11958.0
2004-03-27,11021,11021,0,1,0.0,-11958.0
2004-03-28,11021,11021,0,1,0.0,-11958.0
2004-03-29,11021,10766,-255,1,-255.0,-12213.0
2004-03-30,10766,10562,-204,1,-204.0,-12417.0
2004-03-31,10562,10562,0,1,0.0,-12417.0
2004-04-01,10562,10766,204,1,204.0,-12213.0
2004-04-02,10766,10766,0,1,0.0,-12213.0
2004-04-03,10766,10766,0,1,0.0,-12213.0
2004-04-04,10766,10766,0,1,0.0,-12213.0
2004-04-05,10766,10919,153,-1,-153.0,-12366.0
2004-04-06,10919,10817,-102,0,-0.0,-12366.0
2004-04-07,10817,11430,613,1,613.0,-11753.0
2004-04-08,11430,11021,-409,1,-409.0,-12162.0
2004-04-09,11021,11021,0,1,0.0,-12162.0
2004-04-10,11021,11021,0,0,0.0,-12162.0
2004-04-11,11021,11327,306,1,306.0,-11856.0
2004-04-12,11327,11021,-306,1,-306.0,-12162.0
2004-04-13,11021,11327,306,1,306.0,-11856.0
2004-04-14,11327,11327,0,1,0.0,-11856.0
2004-04-15,11327,11583,256,1,256.0,-11600.0
2004-04-16,11583,11583,0,1,0.0,-11600.0
2004-04-17,11583,11583,0,1,0.0,-11600.0
2004-04-18,11583,11583,0,1,0.0,-11600.0
2004-04-19,11583,12144,561,0,0.0,-11600.0
2004-04-20,12144,12042,-102,-1,102.0,-11498.0
2004-04-21,12042,11532,-510,1,-510.0,-12008.0
2004-04-22,11532,12042,510,1,510.0,-11498.0
2004-04-23,12042,12042,0,1,0.0,-11498.0
2004-04-24,12042,12042,0,-1,-0.0,-11498.0
2004-04-25,12042,12348,306,1,306.0,-11192.0
2004-04-26,12348,12348,0,1,0.0,-11192.0
2004-04-27,12348,12246,-102,1,-102.0,-11294.0
2004-04-28,12246,12246,0,0,0.0,-11294.0
2004-04-29,12246,12348,102,1,102.0,-11192.0
2004-04-30,12348,12348,0,1,0.0,-11192.0
2004-05-01,12348,12348,0,-1,-0.0,-11192.0
2004-05-02,12348,12450,102,-1,-102.0,-11294.0
2004-05-03,12450,12858,408,1,408.0,-10886.0
2004-05-04,12858,12858,0,0,0.0,-10886.0
2004-05-05,12858,12756,-102,1,-102.0,-10988.0
2004-05-06,12756,12042,-714,1,-714.0,-11702.0
2004-05-07,12042,12042,0,1,0.0,-11702.0
2004-05-08,12042,12042,0,0,0.0,-11702.0
2004-05-09,12042,10460,-1582,1,-1582.0,-13284.0
2004-05-10,10460,10511,51,1,51.0,-13233.0
2004-05-11,10511,10766,255,1,255.0,-12978.0
2004-05-12,10766,10409,-357,0,-0.0,-12978.0
2004-05-13,10409,10409,0,1,0.0,-12978.0
2004-05-14,10409,10409,0,0,0.0,-12978.0
2004-05-15,10409,10409,0,1,0.0,-12978.0
2004-05-16,10409,9695,-714,1,-714.0,-13692.0
2004-05-17,9695,10001,306,1,306.0,-13386.0
2004-05-18,10001,10256,255,1,255.0,-13131.0
2004-05-19,10256,10195,-61,1,-61.0,-13192.0
2004-05-20,10195,10307,112,1,112.0,-13080.0
2004-05-21,10307,10307,0,1,0.0,-13080.0
2004-05-22,10307,10307,0,1,0.0,-13080.0
2004-05-23,10307,10256,-51,1,-51.0,-13131.0
2004-05-24,10256,10256,0,1,0.0,-13131.0
