date,start,high,low,end,end_5,end_20,end_60,end_120,amount,amount_5,amount_20,amount_60,amount_120
2005-08-25,16277,17348,16175,17195,16185,16200,14080,12922,497630,242597,317869,345077,241243
2005-08-26,17195,17808,17093,17348,16614,16195,14186,12950,364930,285629,298220,349403,241462
2005-08-27,17195,17808,17093,17348,16614,16195,14186,12950,364930,285629,298220,349403,241462
2005-08-28,17195,17808,17093,17348,16614,16195,14186,12950,364930,285629,298220,349403,241462
2005-08-29,16940,17399,16685,17348,16859,16246,14286,12979,159702,260467,261125,348974,240132
2005-08-30,17757,17961,17093,17655,17134,16282,14393,13011,181020,265983,251442,349889,239279
2005-08-31,17655,17706,17042,17297,17369,16295,14499,13033,117630,264182,245445,349792,236708
2005-09-01,17246,17246,16838,16991,17328,16318,14600,13052,126000,189856,228150,349847,235289
2005-09-02,17195,17297,16889,17093,17277,16361,14698,13073,89940,134858,225621,346926,234463
2005-09-03,17195,17297,16889,17093,17277,16361,14698,13073,89940,134858,225621,346926,234463
2005-09-04,17195,17297,16889,17093,17277,16361,14698,13073,89940,134858,225621,346926,234463
2005-09-05,17093,17144,16583,16889,17185,16410,14781,13100,73630,117644,220279,342487,232575
2005-09-06,16838,17246,16838,16838,17022,16466,14863,13129,73359,96112,218360,340784,231553
2005-09-07,16991,17808,16940,17808,17124,16560,14964,13170,187979,110182,220255,341719,231003
2005-09-08,18063,18318,17552,17552,17236,16654,15054,13210,193494,123680,218496,343161,231107
2005-09-09,17552,18063,17348,17859,17389,16739,15149,13255,81623,122017,204392,342976,230451
2005-09-10,17552,18063,17348,17859,17389,16739,15149,13255,81623,122017,204392,342976,230451
2005-09-11,17552,18063,17348,17859,17389,16739,15149,13255,81623,122017,204392,342976,230451
2005-09-12,18165,18165,17603,18012,17614,16800,15251,13300,91700,125631,196045,343054,228854
2005-09-13,17757,18063,17297,17859,17818,16912,15355,13345,125159,135991,183274,344171,227343
2005-09-14,17757,18777,17757,18165,17889,17047,15466,13397,120836,122562,175105,344874,226383
2005-09-15,18165,18216,17603,17603,17899,17162,15561,13440,60578,95979,163028,343612,225852
2005-09-16,17603,17961,17552,17961,17920,17300,15653,13485,54470,90549,158263,340742,225446
2005-09-17,17603,17961,17552,17961,17920,17300,15653,13485,54470,90549,158263,340742,225446
2005-09-18,17603,17961,17552,17961,17920,17300,15653,13485,54470,90549,158263,340742,225446
2005-09-19,17603,17961,17552,17961,17920,17300,15653,13485,54470,90549,158263,340742,225446
2005-09-20,18114,19185,17961,19083,18134,17448,15769,13537,197439,111696,153860,341383,225084
2005-09-21,18726,19083,18522,18777,18318,17573,15885,13589,125310,111727,152453,341830,225472
2005-09-22,18522,19389,18369,19287,18542,17731,16006,13645,118698,111299,152056,341676,225083
2005-09-23,19083,19389,18471,18777,18777,17810,16118,13699,91770,117537,131763,340968,223946
2005-09-24,19083,19389,18471,18777,18777,17810,16118,13699,91770,117537,131763,340968,223946
2005-09-25,19083,19389,18471,18777,18777,17810,16118,13699,91770,117537,131763,340968,223946
2005-09-26,18726,19032,18369,19032,18991,17894,16228,13757,109248,128493,118979,336980,223407
2005-09-27,18981,19032,18573,18981,18971,17976,16318,13816,56900,100385,113839,313642,222486
2005-09-28,18777,19542,18675,19542,19124,18070,16404,13878,145380,104399,112057,302858,222507
2005-09-29,19287,20920,19287,20206,19308,18216,16501,13947,173507,115361,114851,301570,222125
2005-09-30,20206,20206,19542,20002,19553,18366,16595,14017,77665,112540,112434,298079,222004
2005-10-01,20206,20206,19542,20002,19553,18366,16595,14017,77665,112540,112434,298079,222004
2005-10-02,20206,20206,19542,20002,19553,18366,16595,14017,77665,112540,112434,298079,222004
2005-10-03,20206,20206,19542,20002,19553,18366,16595,14017,77665,112540,112434,298079,222004
2005-10-04,19900,20308,19798,20206,19787,18522,16700,14088,109276,112546,113401,296774,222423
2005-10-05,20206,20869,19747,19900,19971,18672,16813,14158,138392,128844,116639,294168,222976
2005-10-06,19542,19695,19032,19338,19930,18797,16909,14227,120221,123812,118982,291483,222928
2005-10-07,19185,19542,18828,18930,19675,18854,16989,14294,104900,110091,114828,288166,222782
2005-10-08,19185,19542,18828,18930,19675,18854,16989,14294,104900,110091,114828,288166,222782
2005-10-09,19185,19542,18828,18930,19675,18854,16989,14294,104900,110091,114828,288166,222782
2005-10-10,18879,19236,18420,18930,19461,18922,17074,14360,142700,123098,112289,288345,223127
2005-10-11,18573,19032,18573,19032,19226,18981,17162,14427,121981,125639,114307,288448,223205
2005-10-12,19083,19083,18471,18471,18940,19004,17232,14491,137985,125557,116621,240270,223145
2005-10-13,18216,18879,17910,18879,18848,19055,17295,14557,129133,127340,116819,234716,223553
2005-10-14,18522,18777,17961,18216,18706,19058,17340,14618,88550,124070,115205,228139,223726
2005-10-15,18522,18777,17961,18216,18706,19058,17340,14618,88550,124070,115205,228139,223726
2005-10-16,18522,18777,17961,18216,18706,19058,17340,14618,88550,124070,115205,228139,223726
2005-10-17,17859,18420,17859,18216,18563,19088,17395,14677,65550,108640,115454,223847,223755
2005-10-18,18471,19236,18267,18981,18553,19139,17451,14740,189007,122045,122181,215670,223749
2005-10-19,18879,19389,18369,19032,18665,19137,17524,14805,81142,110676,116366,198901,223682
2005-10-20,19389,19389,18369,18879,18665,19142,17586,14872,75110,99872,113856,192241,223613
2005-10-21,18471,19440,18471,19440,18910,19150,17660,14945,106470,103456,113244,190593,223836
2005-10-22,18471,19440,18471,19440,18910,19150,17660,14945,106470,103456,113244,190593,223836
2005-10-23,18471,19440,18471,19440,18910,19150,17660,14945,106470,103456,113244,190593,223836
2005-10-24,19491,19798,18930,19389,19144,19180,17730,15017,85815,107509,112947,187526,224079
2005-10-25,19644,19644,18777,19134,19175,19185,17758,15088,83402,86388,111654,176285,224344
2005-10-26,18777,19134,18726,19083,19185,19190,17804,15157,43652,78890,110992,161985,224121
2005-10-27,18777,19236,18420,18930,19195,19160,17837,15221,84820,80832,107964,157154,224141
2005-10-28,18879,18879,17961,18420,18991,19070,17860,15284,110912,81720,104834,155043,224271
2005-10-29,18879,18879,17961,18420,18991,19070,17860,15284,110912,81720,104834,155043,224271
2005-10-30,18879,18879,17961,18420,18991,19070,17860,15284,110912,81720,104834,155043,224271
2005-10-31,18726,18777,18216,18777,18869,19009,17898,15350,53290,75215,103615,148067,224454
2005-11-01,18624,19798,18573,19798,19002,18989,17957,15426,123721,83279,104338,147786,225126
2005-11-02,20002,20308,19644,20104,19206,18999,18027,15505,147909,104130,104814,147244,225912
2005-11-03,20104,20308,19593,19900,19400,19027,18097,15582,71260,101418,102365,146569,226163
2005-11-04,19900,19951,19491,19849,19685,19073,18162,15658,54242,90084,99833,144972,226330
2005-11-05,19900,19951,19491,19849,19685,19073,18162,15658,54242,90084,99833,144972,226330
2005-11-06,19900,19951,19491,19849,19685,19073,18162,15658,54242,90084,99833,144972,226330
2005-11-07,19900,20002,19185,19491,19828,19101,18226,15732,94250,98276,97410,142732,226732
2005-11-08,19491,20104,19389,20053,19879,19152,18291,15808,164390,106410,99531,139410,227318
2005-11-09,20155,20359,19900,20053,19869,19231,18345,15882,182962,113421,101779,138148,228133
2005-11-10,20308,20308,19849,20308,19951,19303,18423,15959,214850,142139,106065,135386,229453
2005-11-11,20104,21685,20104,20665,20114,19425,18510,16040,472566,225804,125266,138526,233058
2005-11-12,20104,21685,20104,20665,20114,19425,18510,16040,472566,225804,125266,138526,233058
2005-11-13,20104,21685,20104,20665,20114,19425,18510,16040,472566,225804,125266,138526,233058
2005-11-14,20716,23726,20665,23369,20889,19683,18644,16143,386310,284216,141304,139929,235653
2005-11-15,23675,26788,22961,26227,22124,20045,18828,16271,766999,404737,170204,150216,241509
2005-11-16,26278,26533,25155,26380,23390,20412,18999,16401,404768,449099,186385,152203,244329
2005-11-17,26533,26941,25818,26431,24614,20790,19168,16529,345863,475301,199923,155410,246488
2005-11-18,26329,26839,25716,26125,25706,21124,19335,16655,537882,488364,221493,162265,250170
2005-11-19,26329,26839,25716,26125,25706,21124,19335,16655,537882,488364,221493,162265,250170
2005-11-20,26329,26839,25716,26125,25706,21124,19335,16655,537882,488364,221493,162265,250170
2005-11-21,25920,26125,24747,25359,26104,21423,19471,16776,283822,467867,231394,158701,251889
2005-11-22,25206,27553,25104,26482,26155,21790,19623,16904,495370,413541,251992,160875,255139
2005-11-23,26533,30411,26482,30411,26961,22356,19841,17063,1040026,540593,301811,175547,262260
2005-11-24,30717,33931,30666,32452,28166,23033,20088,17240,864447,644309,340792,186938,268413
2005-11-25,32248,32248,30053,31023,29145,23663,20316,17407,380333,612800,354263,191316,270554
2005-11-26,32248,32248,30053,31023,29145,23663,20316,17407,380333,612800,354263,191316,270554
2005-11-27,32248,32248,30053,31023,29145,23663,20316,17407,380333,612800,354263,191316,270554
2005-11-28,30615,31023,29441,29441,29962,24196,20524,17562,349610,625957,369079,195043,272445
2005-11-29,28676,30053,28421,29084,30482,24660,20724,17711,343718,595627,380079,199273,273099
2005-11-30,28880,31431,28778,30360,30472,25173,20948,17865,376301,462882,391498,204317,273402
2005-12-01,30411,30870,29339,29747,29931,25665,21163,18013,162489,322490,396060,205803,273293
2005-12-02,30002,30258,28574,28574,29441,26102,21343,18153,374534,321330,412075,208912,275315
2005-12-03,30002,30258,28574,28574,29441,26102,21343,18153,374534,321330,412075,208912,275315
2005-12-04,30002,30258,28574,28574,29441,26102,21343,18153,374534,321330,412075,208912,275315
2005-12-05,28421,29390,28217,28472,29247,26551,21525,18289,368283,325065,425776,211825,277493
2005-12-06,28676,29798,27043,27349,28900,26915,21683,18416,480656,352453,441589,218475,280726
2005-12-07,27655,28931,27043,27043,28237,27265,21833,18542,447895,366771,454836,224412,283733
2005-12-08,27349,28370,27196,28217,27931,27660,22006,18681,381633,410600,463175,228687,286429
2005-12-09,28370,30002,28370,30002,28217,28127,22203,18835,443310,424355,461712,234061,289467
2005-12-10,28370,30002,28370,30002,28217,28127,22203,18835,443310,424355,461712,234061,289467
2005-12-11,28370,30002,28370,30002,28217,28127,22203,18835,443310,424355,461712,234061,289467
2005-12-12,30513,32145,29594,31482,28819,28533,22435,18998,452433,441185,465019,240592,292102
2005-12-13,31431,31890,30462,31482,29645,28796,22660,19157,146750,374404,434006,242130,291436
2005-12-14,31788,31839,30462,31329,30503,29043,22864,19317,180562,320938,422796,241849,291616
2005-12-15,30819,31329,30411,31329,31125,29288,23073,19479,133442,271299,412175,241984,291907
2005-12-16,31125,31125,29390,30717,31268,29518,23264,19635,156880,214013,393125,242621,292148
2005-12-17,31125,31125,29390,30717,31268,29518,23264,19635,156880,214013,393125,242621,292148
2005-12-18,31125,31125,29390,30717,31268,29518,23264,19635,156880,214013,393125,242621,292148
2005-12-19,30207,32043,30207,31839,31339,29842,23482,19800,244062,172339,391137,245159,293064
2005-12-20,31482,34697,31227,34697,31982,30252,23743,19985,423040,227597,387520,250389,293684
2005-12-21,34186,35819,33931,34493,32615,30457,24001,20159,202467,231978,345642,252815,283229
2005-12-22,34697,36534,34084,35717,33493,30620,24271,20337,497699,304830,327305,258687,280772
2005-12-23,36381,36381,33829,35207,34391,30829,24521,20511,184560,310366,317516,258871,280221
2005-12-24,36381,36381,33829,35207,34391,30829,24521,20511,184560,310366,317516,258871,280221
2005-12-25,36381,36381,33829,35207,34391,30829,24521,20511,184560,310366,317516,258871,280221
2005-12-26,35207,35207,33523,34186,34860,31066,24757,20676,159179,293389,307995,260230,279154
2005-12-27,33574,35207,33574,34799,34880,31352,25000,20850,161292,241039,298873,261097,278935
2005-12-28,34493,35411,33982,34135,34809,31541,25238,21025,108670,222280,285492,260601,277385
2005-12-29,34135,35462,33676,34697,34605,31788,25494,21201,188370,160414,286786,261737,276610
2005-12-30,34135,35462,33676,34697,34605,31788,25494,21201,188370,160414,286786,261737,276610
2005-12-31,34135,35462,33676,34697,34605,31788,25494,21201,188370,160414,286786,261737,276610
2006-01-01,34135,35462,33676,34697,34605,31788,25494,21201,188370,160414,286786,261737,276610
2006-01-02,34748,36330,34084,36330,34829,32176,25784,21386,227500,169002,279434,263780,275973
2006-01-03,35870,36227,35105,35411,35074,32523,26058,21566,140617,165290,268051,263746,276045
2006-01-04,36125,36125,34084,34289,34972,32870,26313,21737,210560,175143,254546,265222,276835
2006-01-05,33880,34289,32350,34084,34962,33222,26573,21902,212931,195996,242798,266471,253371
2006-01-06,34493,34901,32911,33370,34697,33480,26814,22055,295170,217356,238475,269238,251977
2006-01-07,34493,34901,32911,33370,34697,33480,26814,22055,295170,217356,238475,269238,251977
2006-01-08,34493,34901,32911,33370,34697,33480,26814,22055,295170,217356,238475,269238,251977
2006-01-09,33217,33880,30564,30819,33595,33521,27024,22182,344278,240711,233523,273501,250820
2006-01-10,30513,31125,29441,29594,32431,33426,27214,22305,386874,289963,230245,278856,251351
2006-01-11,29594,30819,29492,30819,31737,33393,27411,22431,295338,306918,237675,280628,248149
2006-01-12,31125,31278,30105,30105,30941,33332,27596,22560,278000,319932,242546,283909,241405
2006-01-13,29594,30105,28778,29900,30247,33260,27779,22683,327136,326325,252231,288110,240175
2006-01-14,29594,30105,28778,29900,30247,33260,27779,22683,327136,326325,252231,288110,240175
2006-01-15,29594,30105,28778,29900,30247,33260,27779,22683,327136,326325,252231,288110,240175
2006-01-16,30105,31839,30002,31839,30451,33317,27986,22823,332050,323880,260990,291869,241231
2006-01-17,32248,32350,29492,29492,30431,33199,28155,22942,238710,294247,260722,294417,240972
2006-01-18,29237,29492,25104,27910,29849,32860,28301,23030,534462,342072,266293,301935,239110
2006-01-19,27553,31839,27451,31380,30105,32704,28506,23155,823329,451137,297336,314930,238458
2006-01-20,31533,31737,28982,29492,30023,32393,28682,23260,339229,453556,289413,319170,238162
2006-01-21,31533,31737,28982,29492,30023,32393,28682,23260,339229,453556,289413,319170,238162
2006-01-22,31533,31737,28982,29492,30023,32393,28682,23260,339229,453556,289413,319170,238162
2006-01-23,28064,28574,25308,26533,28962,31959,28817,23339,403530,467852,300361,324047,239545
2006-01-24,26839,28013,26329,26839,28431,31592,28951,23425,171347,454379,300970,326014,237041
2006-01-25,27043,28166,25614,26941,28237,31199,29070,23514,184622,384411,302136,327029,237408
2006-01-26,27859,29798,26533,29594,27880,30972,29229,23628,299753,279696,311690,329560,238402
2006-01-27,30513,31176,29135,30156,28013,30745,29400,23748,358263,283503,320185,334344,240456
2006-01-28,30513,31176,29135,30156,28013,30745,29400,23748,358263,283503,320185,334344,240456
2006-01-29,30513,31176,29135,30156,28013,30745,29400,23748,358263,283503,320185,334344,240456
2006-01-30,30513,31176,29135,30156,28013,30745,29400,23748,358263,283503,320185,334344,240456
2006-01-31,30156,31329,29747,30768,28860,30467,29582,23872,415641,285925,329592,340367,242669
2006-02-01,30309,30615,29084,29084,29309,30150,29741,23984,153719,282400,330247,341358,242045
2006-02-02,29543,29951,27859,29951,29911,29934,29906,24098,169603,279396,328199,341445,240427
2006-02-03,29135,29186,27706,28013,29594,29630,30039,24192,113520,242149,323229,340288,239218
2006-02-04,29135,29186,27706,28013,29594,29630,30039,24192,113520,242149,323229,340288,239218
2006-02-05,29135,29186,27706,28013,29594,29630,30039,24192,113520,242149,323229,340288,239218
2006-02-06,27043,28166,26584,27553,29074,29339,30160,24292,262227,222942,321582,341077,238232
2006-02-07,27502,27910,27145,27553,28431,29176,30275,24392,103022,160418,309519,334918,236722
2006-02-08,27706,28574,26839,26839,27982,29038,30332,24488,121391,153953,296245,330503,235216
2006-02-09,27247,27400,26686,26839,27359,28839,30343,24585,82530,136538,285604,319095,234655
2006-02-10,26737,27349,26023,27349,27227,28701,30359,24679,169361,147706,280172,315172,233687
2006-02-11,26737,27349,26023,27349,27227,28701,30359,24679,169361,147706,280172,315172,233687
2006-02-12,26737,27349,26023,27349,27227,28701,30359,24679,169361,147706,280172,315172,233687
2006-02-13,27757,28574,27247,27910,27298,28602,30383,24776,221660,139593,274898,313101,234256
2006-02-14,27910,28472,27859,28421,27472,28431,30422,24878,78936,134776,262243,305452,233858
2006-02-15,28982,28982,28064,28319,27768,28372,30471,24971,95070,129511,255061,302307,230504
2006-02-16,28574,29288,28370,29288,28257,28441,30518,25071,158932,144792,236284,296699,228787
2006-02-17,30002,31176,29798,30615,28911,28403,30521,25181,389254,188770,214581,285853,230700
2006-02-18,30002,31176,29798,30615,28911,28403,30521,25181,389254,188770,214581,285853,230700
2006-02-19,30002,31176,29798,30615,28911,28403,30521,25181,389254,188770,214581,285853,230700
2006-02-20,31227,32299,29594,32145,29758,28536,30516,25302,259280,196294,210583,275767,231352
2006-02-21,32758,34493,32758,34186,30911,28918,30569,25443,485444,277596,214679,277519,234417
2006-02-22,34442,37044,33778,36738,32595,29413,30690,25607,782480,415078,245235,284733,239888
2006-02-23,37758,41330,36738,37911,34319,29962,30838,25781,721628,527617,272086,291032,245152
2006-02-24,37911,38115,35207,36738,35544,30319,30944,25946,428645,535495,278530,291904,248111
2006-02-25,37911,38115,35207,36738,35544,30319,30944,25946,428645,535495,278530,291904,248111
2006-02-26,37911,38115,35207,36738,35544,30319,30944,25946,428645,535495,278530,291904,248111
2006-02-27,35921,36227,35054,35717,36258,30597,31043,26103,155110,514661,268373,291781,248792
2006-02-28,35819,37962,35717,37248,36870,30921,31188,26265,387760,495125,266979,292002,250457
2006-03-01,35819,37962,35717,37248,36870,30921,31188,26265,387760,495125,266979,292002,250457
2006-03-02,37350,37452,35870,36636,36850,31298,31324,26424,78420,354313,263214,287171,249498
2006-03-03,35972,36483,33931,34186,36105,31510,31438,26560,278606,265708,268664,283803,251139
2006-03-04,35972,36483,33931,34186,36105,31510,31438,26560,278606,265708,268664,283803,251139
2006-03-05,35972,36483,33931,34186,36105,31510,31438,26560,278606,265708,268664,283803,251139
2006-03-06,33880,35666,33574,35513,35860,31885,31579,26706,117090,203397,268842,278290,251351
2006-03-07,34186,35105,33982,34493,35615,32232,31684,26845,115325,195440,261497,273851,251269
2006-03-08,33829,35615,33829,35411,35248,32625,31774,26989,212755,160439,266984,270009,252035
2006-03-09,35972,36125,35258,35258,34972,33046,31837,27136,204532,185662,271141,265877,253235
2006-03-10,35054,35717,34289,34799,35095,33444,31892,27276,81366,146214,271083,264787,253459
2006-03-11,35054,35717,34289,34799,35095,33444,31892,27276,81366,146214,271083,264787,253459
2006-03-12,35054,35717,34289,34799,35095,33444,31892,27276,81366,146214,271083,264787,253459
2006-03-13,34595,36023,34033,35003,34993,33827,31953,27409,101465,143089,267688,263469,252659
2006-03-14,35003,35207,33574,34391,34972,34151,32004,27539,80420,136108,260626,262585,252285
2006-03-15,34595,35921,34391,35513,34993,34505,32084,27674,122947,118146,262826,262020,252320
2006-03-16,36432,37860,36227,36738,35289,34926,32166,27824,384918,154223,277319,264367,254763
2006-03-17,36738,37707,35564,37554,35840,35340,32214,27978,167371,171424,277741,260106,255247
2006-03-18,36738,37707,35564,37554,35840,35340,32214,27978,167371,171424,277741,260106,255247
2006-03-19,36738,37707,35564,37554,35840,35340,32214,27978,167371,171424,277741,260106,255247
2006-03-20,37758,38013,37248,37401,36319,35679,32262,28132,98740,170879,263215,258377,255596
2006-03-21,37044,37758,36125,36227,36687,35883,32271,28271,116450,178085,256074,252023,255355
2006-03-22,35717,35768,34595,34595,36503,35903,32260,28391,183124,190121,240958,251999,255435
2006-03-23,34901,35105,32350,34135,35983,35773,32259,28508,189410,151019,211304,252503,256366
2006-03-24,33370,35309,33217,35105,35493,35633,32265,28632,129720,143489,181709,251977,256537
2006-03-25,33370,35309,33217,35105,35493,35633,32265,28632,129720,143489,181709,251977,256537
2006-03-26,33370,35309,33217,35105,35493,35633,32265,28632,129720,143489,181709,251977,256537
2006-03-27,35105,35615,34186,35207,35054,35556,32282,28760,69570,137655,163755,251325,255963
2006-03-28,34748,35309,34186,34697,34748,35505,32282,28888,64721,127309,159236,249264,255501
2006-03-29,33982,34799,33676,34697,34768,35378,32255,29019,70240,104732,143360,246643,255212
2006-03-30,35003,36176,34697,36176,35176,35355,32268,29163,106130,88076,144745,246069,254907
2006-03-31,36278,37248,35666,37248,35605,35508,32317,29315,153610,92854,138495,245119,255171
2006-04-01,36278,37248,35666,37248,35605,35508,32317,29315,153610,92854,138495,245119,255171
2006-04-02,36278,37248,35666,37248,35605,35508,32317,29315,153610,92854,138495,245119,255171
2006-04-03,36840,37350,36278,36278,35819,35546,32354,29463,114811,101902,138381,243484,254978
2006-04-04,35921,36381,34595,34799,35840,35562,32378,29596,259101,140778,145570,242883,256061
2006-04-05,34901,35972,34493,35309,35962,35556,32452,29738,312629,189256,150564,242355,257928
2006-04-06,35207,35258,34391,34391,35605,35513,32532,29873,202132,208457,150444,239276,259066
2006-04-07,34289,35105,33829,35105,35176,35528,32604,30008,165792,210893,154665,237117,258873
2006-04-08,34289,35105,33829,35105,35176,35528,32604,30008,165792,210893,154665,237117,258873
2006-04-09,34289,35105,33829,35105,35176,35528,32604,30008,165792,210893,154665,237117,258873
2006-04-10,34595,35105,34493,34493,34819,35503,32677,30136,92948,206520,154239,234033,258971
2006-04-11,33982,34289,33421,33574,34574,35462,32738,30259,174561,189612,158946,231490,259800
2006-04-12,32962,34033,32809,33421,34197,35357,32765,30375,230604,173207,164329,229799,260834
2006-04-13,33829,34697,33727,33982,34115,35220,32839,30497,180141,168809,154090,228823,261620
2006-04-14,34084,36840,34084,36789,34452,35181,32987,30644,554071,246465,173425,229150,265543
2006-04-15,34084,36840,34084,36789,34452,35181,32987,30644,554071,246465,173425,229150,265543
2006-04-16,34084,36840,34084,36789,34452,35181,32987,30644,554071,246465,173425,229150,265543
2006-04-17,37146,37248,36278,36738,34901,35148,33077,30791,292583,286392,183117,220304,267617
2006-04-18,36738,38473,36534,38064,35799,35240,33220,30951,389410,329362,196765,221141,270155
2006-04-19,38677,38677,36227,36942,36503,35357,33393,31105,267393,336720,200979,218872,271459
2006-04-20,37146,37758,35717,37044,37115,35503,33563,31257,176529,335997,200335,218958,272486
2006-04-21,36891,40258,36891,39697,37697,35733,33776,31423,430749,311333,215386,223060,275045
2006-04-22,36891,40258,36891,39697,37697,35733,33776,31423,430749,311333,215386,223060,275045
2006-04-23,36891,40258,36891,39697,37697,35733,33776,31423,430749,311333,215386,223060,275045
2006-04-24,40105,40309,39187,39187,38187,35932,33936,31582,183141,289444,221065,221117,275338
2006-04-25,38677,40616,38319,39187,38411,36156,34086,31743,186104,248783,227134,218247,276295
2006-04-26,39187,39391,38524,39289,38881,36386,34228,31905,166849,228674,231964,214101,277234
2006-04-27,39799,41024,38319,38524,39177,36503,34385,32063,245830,242535,238949,215636,278497
2006-04-28,38166,38166,36227,36278,38493,36455,34491,32199,206062,197597,241572,216244,278844
2006-04-29,38166,38166,36227,36278,38493,36455,34491,32199,206062,197597,241572,216244,278844
2006-04-30,38166,38166,36227,36278,38493,36455,34491,32199,206062,197597,241572,216244,278844
2006-05-01,38166,38166,36227,36278,38493,36455,34491,32199,206062,197597,241572,216244,278844
2006-05-02,36278,36942,35207,35717,37799,36426,34619,32329,157445,192458,243704,216976,278632
2006-05-03,35768,36534,35105,35105,36983,36442,34745,32452,260672,207372,243782,216950,279014
2006-05-04,35003,35666,34186,34595,36044,36406,34863,32569,146682,203338,235485,217678,276298
2006-05-05,35003,35666,34186,34595,36044,36406,34863,32569,146682,203338,235485,217678,276298
2006-05-06,35003,35666,34186,34595,36044,36406,34863,32569,146682,203338,235485,217678,276298
2006-05-07,35003,35666,34186,34595,36044,36406,34863,32569,146682,203338,235485,217678,276298
2006-05-08,35003,36483,35003,36278,35595,36500,35020,32676,218102,197793,236283,219289,274896
2006-05-09,36585,36585,35411,35717,35483,36531,35168,32755,142692,185119,235128,220292,269694
2006-05-10,35819,36687,35819,36125,35564,36613,35314,32836,137903,181210,237376,219768,267470
2006-05-11,35921,36534,35513,36534,35850,36761,35458,32921,140726,157221,235684,218419,265760
2006-05-12,35921,36176,35156,35513,36034,36865,35576,32999,110046,149894,229657,218937,262195
2006-05-13,35921,36176,35156,35513,36034,36865,35576,32999,110046,149894,229657,218937,262195
2006-05-14,35921,36176,35156,35513,36034,36865,35576,32999,110046,149894,229657,218937,262195
2006-05-15,34952,34952,33523,33574,35493,36845,35664,33067,274164,161106,234358,221922,262114
2006-05-16,34289,34289,32197,32197,34789,36615,35712,33115,178058,168179,215557,222241,259470
2006-05-17,31992,32656,30870,31584,33880,36358,35728,33125,372222,215043,219539,221957,253905
2006-05-18,30105,32350,28421,32197,33013,36064,35729,33123,475812,282060,223859,225566,250666
2006-05-19,31431,32145,30768,31431,32197,35789,35683,33126,196276,299306,220303,220747,249133
2006-05-20,31431,32145,30768,31431,32197,35789,35683,33126,196276,299306,220303,220747,249133
2006-05-21,31431,32145,30768,31431,32197,35789,35683,33126,196276,299306,220303,220747,249133
2006-05-22,31278,31482,30002,30002,31482,35437,35571,33131,102900,265054,216622,209420,247077
2006-05-23,30156,31023,30156,30207,31084,34962,35443,33140,97850,249012,199977,199024,245028
2006-05-24,30207,30921,29900,30615,30890,34533,35340,33142,110263,196620,196333,193718,242811
2006-05-25,30819,30921,30156,30156,30482,34082,35248,33146,105359,122530,192296,192888,242335
2006-05-26,30870,30921,30105,30615,30319,33648,35137,33163,84392,100153,188173,187832,239917
2006-05-27,30870,30921,30105,30615,30319,33648,35137,33163,84392,100153,188173,187832,239917
2006-05-28,30870,30921,30105,30615,30319,33648,35137,33163,84392,100153,188173,187832,239917
2006-05-29,30819,31380,30717,31023,30523,33273,35044,33184,77146,95002,179739,187811,237491
2006-05-30,30921,30921,29084,30513,30584,32985,34982,33210,99330,95298,174402,184823,234313
2006-05-31,30921,30921,29084,30513,30584,32985,34982,33210,99330,95298,174402,184823,234313
2006-06-01,30105,30513,29390,30053,30472,32702,34891,33235,86655,90576,170863,184316,231303
2006-06-02,30360,31176,29594,30615,30564,32477,34827,33255,114050,92315,163531,184295,229073
2006-06-03,30360,31176,29594,30615,30564,32477,34827,33255,114050,92315,163531,184295,229073
2006-06-04,30360,31176,29594,30615,30564,32477,34827,33255,114050,92315,163531,184295,229073
2006-06-05,31023,31023,30105,30207,30482,32258,34740,33257,64700,88376,159432,181827,225918
2006-06-06,31023,31023,30105,30207,30482,32258,34740,33257,64700,88376,159432,181827,225918
2006-06-07,29543,30462,28064,28064,29890,31847,34620,33228,157882,104523,156421,181049,223463
2006-06-08,28472,28472,27349,28064,29400,31464,34508,33200,118173,108292,155195,181663,223225
2006-06-09,28880,30564,28217,29594,29309,31138,34418,33186,98521,110665,153226,181614,222541
2006-06-10,28880,30564,28217,29594,29309,31138,34418,33186,98521,110665,153226,181614,222541
2006-06-11,28880,30564,28217,29594,29309,31138,34418,33186,98521,110665,153226,181614,222541
2006-06-12,29186,29696,28880,29543,29094,30788,34337,33171,42664,96388,148323,180985,221785
2006-06-13,29390,29390,27349,27349,28523,30380,34201,33143,100480,103544,147845,180610,221315
2006-06-14,27247,27961,26431,27553,28421,30079,34048,33107,92477,90463,138761,175736,220052
2006-06-15,27859,29084,26839,26992,28206,29819,33872,33043,155790,97986,137647,175543,217825
2006-06-16,27757,28166,27553,27910,27870,29635,33714,32988,79592,94201,123016,175224,216801
2006-06-17,27757,28166,27553,27910,27870,29635,33714,32988,79592,94201,123016,175224,216801
2006-06-18,27757,28166,27553,27910,27870,29635,33714,32988,79592,94201,123016,175224,216801
2006-06-19,27553,28013,27247,27553,27472,29403,33569,32920,54380,96544,101944,174189,213106
2006-06-20,27451,27451,26431,26839,27370,29173,33440,32850,92773,95002,96769,172684,212341
2006-06-21,27145,27247,26380,26635,27186,29005,33315,32787,75417,91590,95395,170784,211643
2006-06-22,27247,28064,26635,27451,27278,28867,33187,32726,101140,80660,95559,170307,211142
2006-06-23,26839,27859,26533,27247,27145,28699,33055,32668,120717,88885,96082,171160,211243
